campaign,batch,hourly_timestamp,code,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,cyl_pre,stiffness,ejection
66,292,2019-06-28 19:40:00,1.0,100.0,20.0,3.9566666666666666,5.410166666666667,3.856666666666667,0.0,173.9,1718.55,2.06,4.0,44.7,20.95
66,292,2019-06-28 19:50:00,1.0,100.0,20.0,3.96,5.4345,3.85,0.0,190.55,1724.6666666666667,2.06,4.0,45.31666666666667,20.383333333333333
66,292,2019-06-28 20:00:00,1.0,100.0,20.0,3.9633333333333334,5.416,3.8666666666666667,0.0,207.16666666666666,1731.4166666666667,2.07,4.0,48.55,21.283333333333335
66,292,2019-06-28 20:10:00,1.0,100.0,20.0,3.953333333333333,5.4223333333333334,3.8666666666666667,0.0,223.83333333333334,1738.3833333333334,2.07,4.0,45.15,20.983333333333334
66,292,2019-06-28 20:20:00,1.0,36.36363636363637,7.2727272727272725,3.9212121212121214,5.6842424242424245,4.93030303030303,0.0,235.21212121212122,1765.5757575757575,2.07,4.0,50.57575757575758,20.515151515151516
66,293,2019-06-30 22:40:00,1.0,20.69811320754717,4.150943396226415,3.8716981132075468,5.427735849056604,5.147169811320755,0.06792452830188679,0.0,1228.5471698113208,2.0405660377358488,4.0,37.490566037735846,21.50943396226415
66,293,2019-06-30 22:50:00,1.0,5.0,1.0,4.19,5.390666666666666,3.5566666666666666,0.1,0.0,3544.65,1.96,4.0,33.483333333333334,25.966666666666665
66,293,2019-06-30 23:00:00,1.0,0.0,0.0,4.5,5.4,3.5,0.1,0.0,4031.0,1.9199999999999997,4.0,32.0,26.0
66,293,2019-06-30 23:10:00,1.0,0.0,0.0,4.5,5.4,3.5,0.1,0.0,4031.0,1.9199999999999997,4.0,32.0,26.0
66,293,2019-06-30 23:20:00,1.0,0.0,0.0,4.5,5.4,3.5,0.1,0.0,4031.0,1.9199999999999997,4.0,32.0,26.0
66,293,2019-06-30 23:30:00,1.0,0.0,0.0,4.5,5.4,3.5,0.1,0.0,4031.0,1.9199999999999997,4.0,32.0,26.0
66,293,2019-06-30 23:40:00,1.0,34.15833333333333,7.0,4.483333333333333,5.386333333333334,3.5416666666666665,0.1,0.8333333333333334,4037.4666666666667,1.9199999999999997,4.0,35.0,26.45
66,293,2019-06-30 23:50:00,1.0,100.0,20.0,4.444999999999999,5.389166666666667,3.735,0.1,13.616666666666667,4053.55,1.9368333333333332,4.0,40.31666666666667,27.066666666666666
66,293,2019-07-01 00:00:00,1.0,100.0,20.0,4.4383333333333335,5.398666666666667,3.615,0.1,30.233333333333334,4055.85,1.94,4.0,37.95,26.583333333333332
66,293,2019-07-01 00:10:00,1.0,100.0,20.0,4.456666666666667,5.405833333333334,3.6233333333333335,0.1,46.9,4057.05,1.94,4.0,38.016666666666666,28.783333333333335
66,293,2019-07-01 00:20:00,1.0,100.0,20.0,4.456666666666667,5.381666666666667,3.71,0.1,63.55,4059.6666666666665,1.94,4.0,37.166666666666664,29.783333333333335
66,293,2019-07-01 00:30:00,1.0,100.0,20.0,4.461666666666667,5.382333333333333,3.6716666666666664,0.1,80.21666666666667,4061.733333333333,1.94,4.0,35.28333333333333,29.05
66,293,2019-07-01 00:40:00,1.0,100.0,20.0,4.448333333333334,5.380666666666667,3.728333333333333,0.1,96.85,4066.516666666667,1.94,4.0,35.13333333333333,30.983333333333334
66,293,2019-07-01 00:50:00,1.0,100.0,20.0,4.444999999999999,5.381166666666667,3.7183333333333333,0.1,113.5,4069.116666666667,1.9451666666666665,4.0,35.35,31.133333333333333
66,293,2019-07-01 01:00:00,1.0,100.0,20.0,4.465000000000001,5.405333333333333,3.6983333333333333,0.1,130.16666666666666,4071.266666666667,1.96,4.0,33.983333333333334,30.0
66,293,2019-07-01 01:10:00,1.0,100.0,20.0,4.441666666666666,5.397,3.716666666666667,0.1,146.83333333333334,4074.483333333333,1.96,4.0,38.31666666666667,31.483333333333334
66,293,2019-07-01 01:20:00,1.0,100.0,20.0,4.456666666666667,5.391333333333334,3.7066666666666666,0.1,163.45,4079.9166666666665,1.96,4.0,33.65,31.433333333333334
66,293,2019-07-01 01:30:00,1.0,100.0,20.0,4.456666666666667,5.389666666666667,3.7333333333333334,0.1,180.1,4084.7833333333333,1.96,4.0,33.15,29.9
66,293,2019-07-01 01:40:00,1.0,100.0,20.0,4.46,5.390166666666667,3.735,0.1,196.78333333333333,4085.6,1.96,4.0,33.4,31.0
