,campaign,batch,hourly_timestamp,tbl_speed,fom,main_comp,tbl_fill,SREL,pre_comp,produced,waste,cyl_main,stiffness,ejection
500,8,53,2018-11-28 14:20:00,0.6591497680072547,2.1925569885300464,5.151666666666667,5.296666666666667,4.031666666666667,0.0,-0.9420140791414727,-0.7256998344043146,1.8,4.416666666666667,0.6894975207781001
501,8,53,2018-11-28 14:30:00,-0.20171589493882297,1.0125468372681818,5.138333333333334,5.3196666666666665,4.1066666666666665,0.0,-0.7811196725007064,-0.7104225953676153,1.8,4.5,0.6195742964196927
502,8,53,2018-11-28 14:40:00,0.6591497680072547,2.1925569885300464,5.1483333333333325,5.337666666666666,4.26,0.0,-0.6007042331257473,-0.6895835498115873,1.8,4.366666666666666,0.6786154295700036
503,8,53,2018-11-28 14:50:00,0.6591497680072547,2.1925569885300464,5.156666666666666,5.343,4.3133333333333335,0.0,-0.39337031703311204,-0.6718951815370007,1.8,4.416666666666667,0.6714378800497696
504,8,53,2018-11-28 15:00:00,0.6591497680072547,2.1925569885300464,5.153333333333333,5.349333333333333,4.261666666666667,0.0,-0.18624188549557363,-0.6565571577295984,1.8,4.466666666666667,0.6306879214832805
505,8,53,2018-11-28 15:10:00,0.6591497680072547,2.1925569885300464,5.143333333333333,5.343666666666667,4.2283333333333335,0.0,0.02088654604196476,-0.6401857928202445,1.8,4.283333333333333,0.6223527026855895
506,8,53,2018-11-28 15:20:00,0.6591497680072547,2.1925569885300464,5.16,5.331999999999999,4.221666666666667,0.0,0.22780949302440623,-0.6274007293823699,1.790333333333333,4.6,0.6374024032925316
507,8,53,2018-11-28 15:30:00,0.6591497680072547,2.1925569885300464,5.151666666666666,5.315333333333332,4.2733333333333325,0.0,0.4349379245619448,-0.6149094590028938,1.78,4.666666666666667,0.690192122344574
508,8,53,2018-11-28 15:40:00,0.6591497680072547,2.1925569885300464,5.155,5.314666666666667,4.2283333333333335,0.0,0.6422718406545799,-0.6011721008240051,1.78,4.583333333333333,0.6552305101653706
509,8,53,2018-11-28 15:50:00,0.6591497680072547,2.1925569885300464,5.145,5.312333333333333,4.261666666666667,0.0,0.8494002721921184,-0.5856415919093766,1.78,4.783333333333333,0.6246680412405036
510,8,53,2018-11-28 16:00:00,0.6591497680072547,2.1925569885300464,5.143333333333333,5.325333333333333,4.291666666666667,0.0,1.0565287037296571,-0.5687231640636952,1.78,4.4,0.6172589578647782
511,8,53,2018-11-28 16:10:00,0.6591497680072547,2.1925569885300464,5.16,5.325333333333333,4.261666666666667,0.0,1.2634516507120983,-0.5513083272572721,1.78,4.533333333333333,0.6640287966740442
512,8,53,2018-11-28 16:20:00,0.6591497680072547,2.1925569885300464,5.158333333333333,5.322333333333333,4.201666666666666,0.0,1.4705800822496369,-0.535230755406316,1.78,4.483333333333333,0.676068557159598
513,8,53,2018-11-28 16:30:00,0.12623292904063504,1.462074513939368,5.11,5.648,4.708333333333333,0.0,1.6701055852485946,-0.4959637935321476,1.78,5.233333333333333,0.6012831218358705
514,8,53,2018-11-28 16:40:00,-1.8004664118386813,-1.1789005865038522,5.0,5.97,5.2,0.0,1.727846745230786,-0.4526546444062264,1.78,6.0,0.6431907496798169
515,8,54,2018-11-28 16:40:00,-1.3244116673523711,-0.5263604106908395,4.958064516129032,5.570645161290322,3.2774193548387096,0.0,-1.1818145549393968,-1.2638568214242158,1.7890322580645162,5.161290322580645,0.6606678213523947
516,8,54,2018-11-28 16:50:00,-1.8004664118386813,-1.1789005865038522,5.0,5.2,4.0,0.0,-1.1818145549393968,-0.5450474958748582,1.8,4.0,0.6848668436682717
517,8,54,2018-11-28 17:00:00,-1.8004664118386813,-1.1789005865038522,5.0,5.2,4.0,0.0,-1.1818145549393968,-0.5450474958748582,1.8,4.0,0.6848668436682717
518,8,54,2018-11-28 17:10:00,-1.2675495728720618,-0.44841811191317416,4.989999999999999,5.214833333333333,4.0,0.0,-1.1781158329476549,-0.5279973676926535,1.8,4.15,0.6871821822231857
519,8,54,2018-11-28 17:20:00,0.6591497680072547,2.1925569885300464,4.953333333333333,5.237333333333334,4.06,0.0,-1.0390027891471456,-0.4643658435616803,1.8,4.1,0.5760459315873063
520,8,54,2018-11-28 17:30:00,0.6591497680072547,2.1925569885300464,4.97,5.244666666666666,4.1033333333333335,0.0,-0.8318743576096072,-0.45755794924293897,1.8,4.4,0.6445799528127654
521,8,54,2018-11-28 17:40:00,0.6591497680072547,2.1925569885300464,4.96,5.254666666666666,4.121666666666666,0.0,-0.6247459260720687,-0.4510134555972441,1.8,4.333333333333333,0.5503456736277593
522,8,54,2018-11-28 17:50:00,0.6591497680072547,2.1925569885300464,4.96,5.263,4.216666666666667,0.0,-0.4172065254243367,-0.4426251572402236,1.8,4.383333333333334,0.5890118274948256
523,8,54,2018-11-28 18:00:00,0.6591497680072547,2.1925569885300464,4.958333333333333,5.276,4.16,0.0,-0.20987260933170157,-0.43558425463378736,1.8,4.233333333333333,0.5728044576104268
524,8,54,2018-11-28 18:10:00,0.6591497680072547,2.1925569885300464,4.95,5.279333333333333,4.22,0.0,-0.002949662349259947,-0.4299110093681695,1.8,4.45,0.5596070278474158
525,8,54,2018-11-28 18:20:00,0.6591497680072547,2.1925569885300464,4.95,5.279333333333333,4.175,0.0,0.20458973829847213,-0.42277892960567864,1.8,4.2,0.5758143977318152
526,8,54,2018-11-28 18:30:00,0.6591497680072547,2.1925569885300464,4.96,5.275666666666667,4.198333333333333,0.0,0.41192365439110745,-0.4147553398728765,1.8,4.45,0.5670161112231414
527,8,54,2018-11-28 18:40:00,0.6591497680072547,2.1925569885300464,4.963333333333334,5.276,4.196666666666666,0.0,0.6188466013735491,-0.40763339090550293,1.8,4.333333333333333,0.5836865488185232
528,8,54,2018-11-28 18:50:00,0.6591497680072547,2.1925569885300464,4.965000000000001,5.273,4.153333333333333,0.0,0.8261805174661843,-0.40019738728949666,1.8,4.316666666666666,0.5531240798936565
529,8,54,2018-11-28 19:00:00,0.6591497680072547,2.1925569885300464,4.96,5.279,4.213333333333333,0.0,1.0337199181139158,-0.39101888691333647,1.8,4.083333333333333,0.5477988012173537
530,8,54,2018-11-28 19:10:00,0.4951753560175251,1.9677931501944534,4.951666666666667,5.277333333333333,4.128333333333333,0.0,1.2381770504351965,-0.3819011713078794,1.8,4.366666666666666,0.5658584419456842
531,8,54,2018-11-28 19:20:00,0.6591497680072547,2.1925569885300464,4.948333333333334,5.280666666666667,4.238333333333333,0.0,1.4346202851077032,-0.3614369651711869,1.8,4.283333333333333,0.5253400172346867
532,8,54,2018-11-28 19:30:00,0.16722653203806742,1.5182654735232668,4.890000000000001,5.583666666666667,4.73,0.0,1.637639025543306,-0.33494493593977537,1.8,4.816666666666666,0.5394635824196629
533,8,54,2018-11-28 19:40:00,-1.8004664118386813,-1.1789005865038522,4.7,5.92,4.6,0.0,1.7031885986191742,-0.3073790424259435,1.8,6.0,0.47648637372599795
534,8,55,2018-11-28 19:50:00,-1.5442563931047297,-0.9594046506292494,4.825,5.435833333333334,3.3666666666666667,0.0,-1.1818145549393968,-1.0316802393283373,1.8,4.833333333333333,0.5812554433358632
535,8,55,2018-11-28 20:00:00,-1.8004664118386813,-1.1789005865038522,4.9,5.2,3.9,0.0,-1.1818145549393968,-0.6015773326286922,1.8,4.0,0.6709748123387868
536,8,55,2018-11-28 20:10:00,-1.8004664118386813,-1.1789005865038522,4.9,5.2,3.9,0.0,-1.1818145549393968,-0.6015773326286922,1.8,4.0,0.6709748123387868
537,8,55,2018-11-28 20:20:00,-1.8004664118386813,-1.1789005865038522,4.9,5.2,3.9,0.0,-1.1818145549393968,-0.6015773326286922,1.8,4.0,0.6709748123387868
538,8,55,2018-11-28 20:30:00,-1.4315239848617909,-0.8628264388444241,4.891666666666667,5.217666666666667,4.016666666666667,0.0,-1.1803761630537195,-0.5963903655286988,1.8,4.2,0.6626395935410959
539,8,55,2018-11-28 20:40:00,0.6591497680072547,0.9282603978923345,4.858333333333333,5.3196666666666665,4.2316666666666665,0.0,-1.0537976771141127,-0.546719077069192,1.8,4.45,0.6818569035468832
540,8,55,2018-11-28 20:50:00,0.6591497680072547,0.9282603978923345,4.848333333333333,5.343666666666667,4.306666666666667,0.0,-0.8472856992418645,-0.515607405264349,1.8055,4.333333333333333,0.6188796948532183
541,8,55,2018-11-28 21:00:00,0.6591497680072547,0.9282603978923345,4.864999999999999,5.378,4.406666666666666,0.0,-0.6399517831492292,-0.4780120245845143,1.82,4.5,0.5693314497780555
542,8,55,2018-11-28 21:10:00,0.6591497680072547,0.9282603978923345,4.863333333333333,5.382666666666666,4.493333333333334,0.0,-0.43343980527698106,-0.438238522954487,1.82,5.066666666666666,0.5614592986913475
543,8,55,2018-11-28 21:20:00,0.6591497680072547,0.9282603978923345,4.851666666666668,5.3886666666666665,4.453333333333333,0.0,-0.2271333119598297,-0.3838057607899081,1.82,4.5,0.5834550149630316
544,8,55,2018-11-28 21:30:00,0.6591497680072547,0.9282603978923345,4.8566666666666665,5.394,4.416666666666667,0.0,-0.020621334087581548,-0.33721423404602263,1.82,4.733333333333333,0.528813025067058
545,8,55,2018-11-28 21:40:00,0.6591497680072547,0.9282603978923345,4.8533333333333335,5.398333333333334,4.47,0.0,0.18589064378466658,-0.28539521702167486,1.82,4.25,0.5989677832809566
546,8,55,2018-11-28 21:50:00,0.6591497680072547,0.9282603978923345,4.865,5.390666666666666,4.485,0.0,0.39178616799162447,-0.23427522486041188,1.82,4.666666666666667,0.562385434113313
547,8,55,2018-11-28 22:00:00,0.6591497680072547,0.9282603978923345,4.8566666666666665,5.398,4.528333333333333,0.0,0.5978871767536789,-0.17163651865092186,1.82,5.0,0.560070095558399
548,8,55,2018-11-28 22:10:00,0.6591497680072547,0.9282603978923345,4.855,5.388000000000001,4.489999999999999,0.0,0.804399154625927,-0.10868375779279932,1.82,4.666666666666667,0.5809081425526263
549,8,55,2018-11-28 22:20:00,0.6591497680072547,0.9282603978923345,4.861666666666666,5.385666666666666,4.528333333333333,0.0,1.0109111324981752,-0.05682421758798288,1.82,4.633333333333334,0.5477988012173537
550,8,55,2018-11-28 22:30:00,0.6591497680072547,0.9282603978923345,4.858333333333333,5.386666666666667,4.451666666666667,0.0,1.2172176258153264,-0.002239493496646345,1.82,4.65,0.5431681241075257
551,8,55,2018-11-28 22:40:00,-0.775626336902875,-0.30091684300544125,4.826666666666667,5.393666666666666,4.21,0.0,1.3890027138762218,0.045253674012667826,1.82,4.383333333333334,0.6149436193098643
552,8,55,2018-11-28 22:50:00,-1.8004664118386813,-1.1789005865038522,4.8,5.4,4.0,0.0,1.4072908392798336,0.04942756160094381,1.82,4.0,0.629298718350332
553,8,55,2018-11-28 23:00:00,-1.334123184139892,-0.7574683896246148,4.8116666666666665,5.397666666666667,4.0216666666666665,0.0,1.4107840767164785,0.06066261338589025,1.82,4.083333333333333,0.6128598146104415
554,8,55,2018-11-28 23:10:00,0.04424572304577063,0.4014701517932878,4.865,5.385666666666666,4.54,0.0,1.5159921689260214,0.14761522787659945,1.82,4.683333333333334,0.5267292203676351
555,8,55,2018-11-28 23:20:00,-0.02954276234960745,0.33825532226140226,4.816,5.5608,5.216,0.0,1.6415432320901449,0.20668992036386752,1.82,5.08,0.5553931116774723
556,8,56,2018-11-28 23:20:00,-1.8004664118386813,-1.1789005865038522,4.8,5.72,0.0,0.0,-1.1818145549393968,-1.6069574400570936,1.82,6.0,0.5320544990439375
557,8,56,2018-11-28 23:30:00,-1.3955725950330429,-0.7729209035101868,4.805000000000001,5.5793333333333335,2.6983333333333333,0.0,-1.1818145549393968,-1.2041772877884682,1.8136666666666668,5.333333333333333,0.5862334212289289
558,8,56,2018-11-28 23:40:00,-1.8004664118386813,-1.1789005865038522,4.9,5.3,3.2,0.0,-1.1818145549393968,0.09380044421416829,1.8,4.0,0.7126509063272415
559,8,56,2018-11-28 23:50:00,-1.8004664118386813,-1.1789005865038522,4.9,5.3,3.2,0.0,-1.1818145549393968,0.09380044421416829,1.8,4.0,0.7126509063272415
560,8,56,2018-11-29 00:00:00,-0.03774148294909379,0.9352842678403214,4.878333333333333,5.275833333333334,3.85,0.0,-1.1327037462712701,0.10876362860223517,1.8,4.4,0.6323086584717205
561,8,56,2018-11-29 00:10:00,0.6591497680072547,1.771124791650809,4.855,5.2603333333333335,4.028333333333333,0.0,-0.9354385733783763,0.13524552703852938,1.8,4.383333333333334,0.5656269080901927
562,8,56,2018-11-29 00:20:00,0.6591497680072547,1.771124791650809,4.863333333333333,5.258333333333334,4.161666666666666,0.0,-0.7285156263959347,0.15953917372951396,1.8,4.5,0.605219197379225
563,8,56,2018-11-29 00:30:00,0.6591497680072547,1.771124791650809,4.863333333333333,5.264666666666667,4.138333333333334,0.0,-0.521592679413493,0.1829919644257728,1.8,4.633333333333334,0.5188570692809271
564,8,56,2018-11-29 00:40:00,0.6591497680072547,1.771124791650809,4.87,5.281833333333334,4.076666666666666,0.0,-0.3146697324310514,0.20503657460074476,1.8,4.416666666666667,0.5730359914659179
